"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","peak","transition","from_stage","to_stage","direction","significant"
0.257719035131622,-0.541407227406274,0.087,0.15,1,"chr5-76035019-76035288","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.257807793971515,-0.50675072175325,0.087,0.145,1,"chr10-104238580-104239165","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.2578161722862,-0.607373318606823,0.056,0.102,1,"chr7-155589668-155589933","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.257885943418755,-0.353464206344692,0.035,0.053,1,"chr16-85269325-85269600","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.257940719506767,-0.463232752758912,0.151,0.247,1,"chr2-65100630-65100892","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.257948760464916,-0.680832414866905,0.043,0.082,1,"chr14-93473286-93474057","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.258017128457491,-0.255741698618248,0.067,0.092,1,"chr7-143824885-143825145","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.258033355484825,-0.194803041519815,0.043,0.061,1,"chrX-153743781-153744179","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.258073624579098,-0.329841940118085,0.068,0.101,1,"chr14-96890460-96890728","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.258099617891427,-0.294402379607015,0.04,0.058,1,"chr16-4598652-4598929","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.258106112310725,-0.787593884126506,0.034,0.067,1,"chr10-97006464-97006730","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.258192610426992,-0.662353796008907,0.059,0.108,1,"chr14-65103172-65103717","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.258213617263609,-0.453627026543735,0.084,0.131,1,"chr3-15419759-15420039","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.258259118514562,-0.322292604989143,0.046,0.064,1,"chr8-144105961-144106282","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.25826202494891,-0.354107627736697,0.053,0.079,1,"chr11-82868924-82869271","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.258346532242825,-0.523201299876104,0.089,0.151,1,"chr17-40439386-40439661","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.258358381314939,-0.102880158513598,0.262,0.344,1,"chr17-16891425-16891706","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.258397359856515,-0.667270366801864,0.056,0.109,1,"chr1-249101341-249101618","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.258470153690487,-0.630865763148819,0.065,0.118,1,"chr8-95132400-95132663","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.258472380817504,-0.751592000748454,0.032,0.066,1,"chr1-178455849-178456763","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.258785674544848,-0.722238136414331,0.027,0.052,1,"chr10-69524750-69525017","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.258867261992023,-0.646143744187981,0.037,0.065,1,"chr11-122527227-122527601","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.25887149014383,-0.27653866927552,0.095,0.134,1,"chr17-40474897-40475186","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.258889640004632,-0.591508604235414,0.063,0.114,1,"chr16-9228638-9228924","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.25907549889574,-0.175448874308099,0.285,0.38,1,"chr12-27175368-27175632","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.259086760502185,-0.858382089948547,0.031,0.066,1,"chr19-3163698-3163968","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.259286578232114,-0.28936697838095,0.049,0.074,1,"chr19-13992463-13992997","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.259324374298491,-0.283751282345073,0.069,0.097,1,"chr2-73511159-73511515","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.25943972915863,-0.274755593245892,0.073,0.108,1,"chr13-28400639-28400974","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.259612153680207,-0.290683424312896,0.076,0.104,1,"chr10-35626073-35626398","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.259634720022305,-0.239106008998902,0.115,0.155,1,"chr14-105144129-105144403","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.25967648219847,-0.485909661432852,0.066,0.107,1,"chr1-236849467-236849760","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.259678267403535,-0.25657717095626,0.061,0.082,1,"chr3-196696482-196696754","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.259681500770885,-0.313176419698312,0.106,0.155,1,"chr17-75491011-75491299","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.259781327656602,-0.296212650163738,0.081,0.121,1,"chr16-28505599-28505884","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.259879770858828,-0.576536628982726,0.065,0.115,1,"chr18-48636752-48637028","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.259882233808568,-0.279858007463399,0.052,0.073,1,"chr17-80477895-80478187","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.25994291440915,-0.192686352855958,0.273,0.372,1,"chr22-46374597-46375187","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.259993094783233,-0.371924166782457,0.07,0.104,1,"chr5-176731242-176731869","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.260145909740152,-0.949168926836691,0.024,0.051,1,"chr17-1470308-1470603","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.26018089513872,-0.169864749578003,0.052,0.067,1,"chr2-158484589-158484914","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.260246567948121,-0.807063800343373,0.035,0.072,1,"chr12-121148760-121149597","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.260329552245226,-0.291070858733792,0.109,0.16,1,"chr22-30881420-30881691","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.26037635572409,-0.25580230991056,0.064,0.092,1,"chr20-3747589-3748153","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.26040007450113,-0.665873554560029,0.043,0.083,1,"chr10-134209430-134209990","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.260416635709755,-0.25059283094499,0.077,0.108,1,"chr10-6962019-6962282","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.260443460571952,-0.231149424370037,0.101,0.143,1,"chr11-118436588-118436858","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.260487729862753,-0.782127195594316,0.027,0.054,1,"chr4-55083894-55084152","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.260567529600469,-0.677801423571062,0.039,0.071,1,"chr10-71094728-71095200","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.260753993266328,-0.497353317649093,0.107,0.176,1,"chr11-77757270-77757529","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.260890132068235,-0.696574933350948,0.033,0.06,1,"chr6-143206445-143206710","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.26091015484897,-0.707204600202471,0.046,0.088,1,"chr17-44913255-44913553","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.261057461844553,-0.315079756492926,0.058,0.088,1,"chr13-52026064-52026350","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.261079845126281,-0.619178856909339,0.042,0.074,1,"chr17-48029921-48030215","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.261084195199332,-0.59656214637477,0.08,0.138,1,"chr8-144631286-144631642","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.261159101444146,-0.809939330514808,0.026,0.051,1,"chr17-74258249-74258592","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.261181438053043,-0.198659056171265,0.104,0.14,1,"chr5-179402111-179402410","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.261268305702475,-0.48650282167524,0.091,0.149,1,"chr5-64777601-64777877","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.261273101350456,-0.467982120823241,0.081,0.134,1,"chr14-105780187-105780498","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.261320190566285,-0.760511238317985,0.03,0.061,1,"chr2-114451082-114451389","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.261350615715558,-0.414174211989144,0.051,0.084,1,"chr19-18209021-18209312","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.261404116628656,-0.591340235477442,0.073,0.128,1,"chr2-200328087-200328422","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.261467078970503,-0.183858219573736,0.314,0.42,1,"chr19-38827337-38827738","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.261587081662558,-0.215469518607451,0.102,0.144,1,"chr19-12146415-12146700","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.261648012008427,-0.641476371821004,0.043,0.08,1,"chr19-12939352-12939665","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.261709837916262,-0.484728903613454,0.118,0.192,1,"chr9-98271350-98271881","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.26174676166904,-0.700391480475415,0.056,0.103,1,"chrX-56591088-56592076","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.26177731934458,-0.78422681609709,0.042,0.083,1,"chr19-49560974-49561299","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.261835977558052,-0.453722477003386,0.117,0.189,1,"chr3-126630517-126630785","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.261853692790266,-0.753771021333307,0.028,0.053,1,"chr20-32503590-32503911","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.26187064190318,-0.701316795252189,0.067,0.127,1,"chr14-31344309-31344756","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.26207897063856,-0.561675227937791,0.11,0.189,1,"chr15-89183060-89183353","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.26216637058026,-0.410167863334271,0.179,0.269,1,"chr7-139477845-139478352","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.262280214332009,-0.317949623769826,0.033,0.051,1,"chr16-81538917-81539175","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.262477040972549,-0.330340343434206,0.099,0.148,1,"chr17-80194260-80194542","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.262504926128197,-0.218316235814926,0.14,0.195,1,"chr5-134527059-134527327","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.262582117329889,-0.4336573169761,0.104,0.165,1,"chr18-5296601-5296945","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.262648151051941,-0.492506525297214,0.133,0.219,1,"chr2-231851951-231852216","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.262688222256142,-0.203835230844223,0.14,0.189,1,"chr2-152146062-152146348","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.262723944732917,-0.63257518293287,0.026,0.053,1,"chr10-90595445-90595711","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.263036792165407,-0.720092311492648,0.034,0.064,1,"chr19-40930839-40931187","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.26306805440195,-0.594339196078346,0.052,0.09,1,"chr20-45887555-45888299","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.263185786022201,-0.190311982561431,0.053,0.068,1,"chr17-73178068-73178379","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.263186761156587,-0.638749252422025,0.061,0.109,1,"chr17-29818612-29818886","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.263246351743508,-0.48751601361742,0.068,0.106,1,"chr8-71315306-71315590","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.263423295846989,-0.689848787367219,0.03,0.054,1,"chr9-129320388-129320643","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.263441030206036,-0.322265049364907,0.065,0.095,1,"chr11-69061555-69061811","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.263538067265736,-0.874802588547914,0.026,0.056,1,"chr9-100802224-100802852","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.263619241925521,-0.334928385920703,0.038,0.051,1,"chr22-50746398-50746993","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.263671746237469,-0.697691369869491,0.037,0.07,1,"chr15-63789435-63789704","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.263684621952503,-0.273732005986633,0.139,0.199,1,"chr11-118777808-118778096","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.26375577457509,-0.76588552090768,0.037,0.072,1,"chr2-88650483-88650793","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.263771191250563,-0.312906667860105,0.065,0.091,1,"chr19-1767488-1767767","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.263802921104074,-0.3769790421962,0.035,0.056,1,"chr12-58160156-58160706","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.263935419426784,-0.245171884523723,0.201,0.259,1,"chr12-6387774-6388325","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.263963162551071,-0.424684027238791,0.034,0.05,1,"chr6-137365215-137365494","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.264161209295289,-0.209483095544285,0.096,0.134,1,"chr22-44391978-44392360","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.264216291152296,-0.283670658475222,0.19,0.272,1,"chr3-15468847-15469135","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.264297241653659,-0.216756611096619,0.191,0.257,1,"chr5-1494940-1495291","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.264423014297707,-0.776675851920056,0.045,0.085,1,"chr16-71446523-71446803","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.264610471993964,-0.28898024436161,0.069,0.097,1,"chr2-220071874-220072138","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.264634053578547,-0.876505716196483,0.027,0.056,1,"chr4-154360627-154360916","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.264634454070836,-0.241231961703259,0.124,0.178,1,"chr13-45149952-45150424","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.264653275338974,-0.135638758984734,0.298,0.382,1,"chr6-26124403-26124701","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.264700432833389,-0.729885126182063,0.035,0.066,1,"chr1-209942898-209943164","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.264756066514148,-0.363573114442227,0.039,0.058,1,"chr14-89631585-89631939","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.264790751532635,-0.247553848777045,0.088,0.124,1,"chr3-32501582-32501859","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.264806323636902,-0.221140867436943,0.043,0.055,1,"chr10-105421259-105421556","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.264824744703159,-0.280209386091585,0.225,0.333,1,"chr12-121974254-121974517","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.264847265384907,-0.250660332976057,0.064,0.089,1,"chr19-13928069-13928338","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.264869652515189,-0.813155943746834,0.026,0.052,1,"chr1-156815037-156815305","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.264890501758125,-0.293349678326034,0.166,0.247,1,"chr11-3113036-3113295","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.265007688264512,-0.307915842918839,0.059,0.082,1,"chr1-51967148-51967435","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.265115714808876,-0.271357942975605,0.039,0.053,1,"chr14-92979629-92979971","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.265252854216493,-0.253569299394515,0.093,0.129,1,"chr5-74633180-74633542","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.265289343239621,-0.710096886117268,0.031,0.059,1,"chr12-53746469-53746781","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.265311142778903,-0.267139231845574,0.108,0.155,1,"chr2-55459203-55459500","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.265337501565601,-0.778186911914244,0.073,0.146,1,"chr20-47237440-47237835","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.265338865380935,-0.199302440059244,0.04,0.053,1,"chr3-125093350-125093641","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.265459798282958,-0.370984813355957,0.145,0.219,1,"chr10-6092628-6092889","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.265479495049417,-0.117806347052011,0.068,0.083,1,"chr10-63660015-63660285","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.265541843897752,-0.146283605816281,0.384,0.499,1,"chr16-66907082-66907346","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.265549058016143,-0.473866724888699,0.073,0.12,1,"chr5-72815408-72815683","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.265555560117024,-0.180635788711629,0.054,0.072,1,"chr9-139682217-139682491","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.265572677762009,-0.803644702019129,0.029,0.057,1,"chr17-27911978-27912416","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.265616681293306,-0.910956563428861,0.027,0.056,1,"chrX-129218440-129218753","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.265782056203219,-0.733011864467846,0.051,0.102,1,"chr1-6640483-6640822","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.265834304001588,-0.300610361760135,0.109,0.162,1,"chr9-102028850-102029143","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.265910477994244,-0.57865429227298,0.064,0.115,1,"chr1-160645400-160645676","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.265984958615182,-0.768723901040222,0.045,0.092,1,"chr14-55243127-55243397","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.266105308200961,-0.244213496486172,0.059,0.082,1,"chr9-108418411-108418677","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.266148804636883,-0.458170942554427,0.167,0.272,1,"chr10-90750396-90750692","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.266265665390412,-0.633734324336502,0.051,0.094,1,"chr20-37230284-37230677","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.266305848562969,-0.352819243840599,0.159,0.235,1,"chr12-57623377-57623800","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.266341264393573,-0.741952660874663,0.043,0.085,1,"chr1-3400456-3400732","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.266408880993778,-0.299457471833777,0.042,0.059,1,"chr5-1794237-1794556","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.266458800581338,-0.593325105425169,0.099,0.175,1,"chr20-49211292-49211937","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.266460384450238,-0.492298039347545,0.119,0.199,1,"chr2-33701035-33701520","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.266554277172353,-0.238723354758269,0.156,0.22,1,"chr17-80174417-80174708","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.26677787450378,-0.737796247891126,0.043,0.08,1,"chr16-687356-687624","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.266965692484181,-0.57517411903419,0.093,0.163,1,"chr1-12268971-12269252","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.266995863073694,-0.285770118534483,0.154,0.228,1,"chr19-40283767-40284031","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.267025589432774,-0.253959328706131,0.192,0.268,1,"chr7-10979525-10979804","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.267249050908304,-0.214207322356897,0.071,0.096,1,"chr1-11740611-11740970","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.267327853877181,-0.506711304419934,0.115,0.193,1,"chr22-24921334-24921865","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.267585029787339,-0.653695020659605,0.081,0.149,1,"chr16-9232952-9233266","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.26759316298034,-0.643241485798253,0.053,0.097,1,"chr19-4535176-4535436","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.267596276841122,-0.890025212808226,0.024,0.052,1,"chr14-100771353-100771793","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.267702393043544,-0.844161715184577,0.037,0.078,1,"chr11-64535324-64535628","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.26770885090952,-0.201959499699627,0.312,0.419,1,"chr15-91498079-91498375","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.267714479240391,-0.810568569100949,0.03,0.061,1,"chr1-200986529-200987259","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.267844314290473,-0.705567853124056,0.027,0.053,1,"chr22-39220647-39220930","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.267874140780955,-0.70060409620644,0.033,0.062,1,"chr20-50416743-50416997","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.267904268077594,-0.312661745972889,0.125,0.193,1,"chr17-79485828-79486140","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.268076008333665,-0.522596277316868,0.115,0.193,1,"chr8-128747778-128748048","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.268133000015198,-0.219961644809918,0.203,0.278,1,"chr19-45348040-45348304","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.268256851278922,-0.423597179992843,0.049,0.075,1,"chr7-5739628-5739918","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.268454513004606,-0.402062035297414,0.039,0.061,1,"chr2-175191112-175191663","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.268783805397504,-0.434796533555854,0.142,0.227,1,"chr11-95976483-95976763","T2_prePB_to_PB","prePB","PB","closing",FALSE
0.268808937916557,-0.224717066704525,0.206,0.292,1,"chr9-113018535-113018809","T2_prePB_to_PB","prePB","PB","closing",FALSE
