"transition","peak_id","peak_log2FC","gene_name","gene_biotype","distance_bp","tier","module"
"T2_prePB_to_PB","chr12-6961301-6961558",0.290146996537247,"PTMS","protein_coding",195914,"distal","turquoise"
"T2_prePB_to_PB","chr12-6961301-6961558",0.290146996537247,"LAG3","protein_coding",188918,"distal","blue"
"T2_prePB_to_PB","chr12-6961301-6961558",0.290146996537247,"GNB3","protein_coding",121476,"distal","blue"
"T2_prePB_to_PB","chr12-6961301-6961558",0.290146996537247,"TPI1","protein_coding",94311,"distal","turquoise"
"T2_prePB_to_PB","chr6-114292260-114292573",0.34414842106847,"RP3-399L15.3","antisense",322716,"distal","blue"
"T2_prePB_to_PB","chr6-152002745-152003110",1.67838849421375,"ESR1","protein_coding",346237,"distal","blue"
"T2_prePB_to_PB","chr11-74660108-74660360",0.276201587808429,"POLD3","protein_coding",166383.5,"distal","turquoise"
"T2_prePB_to_PB","chr1-185126332-185126594",0.369765330167841,"FAM129A","protein_coding",151913.5,"distal","turquoise"
"T2_prePB_to_PB","chr1-185126332-185126594",0.369765330167841,"IVNS1ABP","protein_coding",190865.5,"distal","turquoise"
"T2_prePB_to_PB","chr2-69870900-69871162",0.40401540213655,"SNRPG","protein_coding",422739.5,"distal","turquoise"
"T2_prePB_to_PB","chr1-154300928-154301222",0.450370095454269,"RAB13","protein_coding",314717.5,"distal","yellow"
"T2_prePB_to_PB","chr1-154300928-154301222",0.450370095454269,"TPM3","protein_coding",106427.5,"distal","turquoise"
"T2_prePB_to_PB","chr14-105451980-105452243",0.287823495216504,"CDCA4","protein_coding",430964,"distal","turquoise"
"T2_prePB_to_PB","chr14-105451980-105452243",0.287823495216504,"GPR132","protein_coding",386667,"distal","turquoise"
"T2_prePB_to_PB","chr14-105451980-105452243",0.287823495216504,"CRIP2","protein_coding",20850,"proximal","brown"
"T2_prePB_to_PB","chr1-151430863-151431356",1.03225807113035,"RP11-126K1.6","antisense",84143,"distal","turquoise"
"T2_prePB_to_PB","chrX-153579470-153580129",0.942372601386864,"HCFC1-AS1","antisense",389525,"distal","blue"
"T2_prePB_to_PB","chr11-832636-833066",0.560243964970885,"HRAS","protein_coding",295564.5,"distal","turquoise"
"T2_prePB_to_PB","chr19-16245367-16245639",1.13661540373503,"TPM4","protein_coding",178482.5,"distal","turquoise"
"T2_prePB_to_PB","chr19-16245367-16245639",1.13661540373503,"KLF2","protein_coding",79313.5,"distal","brown"
"T2_prePB_to_PB","chr11-65667903-65668168",0.293226821118662,"NEAT1","lincRNA",245262,"distal","blue"
"T2_prePB_to_PB","chr11-65667903-65668168",0.293226821118662,"MALAT1","lincRNA",170274,"distal","blue"
"T2_prePB_to_PB","chr11-65667903-65668168",0.293226821118662,"CFL1","protein_coding",193990,"distal","turquoise"
"T2_prePB_to_PB","chr11-65667903-65668168",0.293226821118662,"FOSL1","protein_coding",232537,"distal","turquoise"
"T2_prePB_to_PB","chr22-37663207-37663490",0.349855639425364,"IL2RB","protein_coding",488295,"distal","turquoise"
"T2_prePB_to_PB","chr22-37663207-37663490",0.349855639425364,"LGALS1","protein_coding",12259,"proximal","turquoise"
"T2_prePB_to_PB","chr22-37663207-37663490",0.349855639425364,"H1F0","protein_coding",141744,"distal","blue"
"T2_prePB_to_PB","chr2-109810716-109811104",0.905010816722226,"LINC00116","protein_coding",434509.5,"distal","turquoise"
"T2_prePB_to_PB","chr2-118845820-118846082",0.362161337408707,"STEAP3","protein_coding",377879.5,"distal","turquoise"
"T2_prePB_to_PB","chr12-27167256-27167527",0.274879217996232,"STK38L","protein_coding",76576,"distal","turquoise"
"T2_prePB_to_PB","chr12-27167256-27167527",0.274879217996232,"ARNTL2","protein_coding",165462,"distal","turquoise"
"T2_prePB_to_PB","chr11-73309237-73309510",0.321279204883353,"P2RY6","protein_coding",44869,"proximal","blue"
"T2_prePB_to_PB","chr19-41196624-41196964",0.41414968283198,"AC006129.2","lincRNA",348397.5,"distal","blue"
"T2_prePB_to_PB","chr9-88897273-88897812",0.294683484464689,"CKS2","protein_coding",413655,"distal","turquoise"
"T2_prePB_to_PB","chr1-19283235-19283518",0.334582524439557,"MRTO4","protein_coding",31838,"proximal","turquoise"
"T2_prePB_to_PB","chr2-20068356-20068859",0.729891856688857,"LINC00954","lincRNA",199748,"distal","blue"
"T2_prePB_to_PB","chr2-20068356-20068859",0.729891856688857,"RHOB","protein_coding",378466,"distal","brown"
"T2_prePB_to_PB","chr19-41283978-41284262",0.303854962777044,"AC006129.2","lincRNA",261071.5,"distal","blue"
"T2_prePB_to_PB","chr6-39082660-39083004",0.2951973367378,"GLO1","protein_coding",379691.5,"distal","turquoise"
"T2_prePB_to_PB","chr1-169862890-169863200",0.309321134015359,"SELL","protein_coding",151347.5,"distal","turquoise"
"T2_prePB_to_PB","chr2-97523805-97524071",0.259744216587228,"AC159540.1","lincRNA",90411.5,"distal","blue"
"T2_prePB_to_PB","chr19-49241928-49242434",0.410981469200506,"BAX","protein_coding",287366.5,"distal","turquoise"
"T2_prePB_to_PB","chr19-49241928-49242434",0.410981469200506,"PRMT1","protein_coding",433604.5,"distal","turquoise"
"T2_prePB_to_PB","chr7-47710318-47711065",0.770516128292008,"LINC00525","antisense",50784,"distal","blue"
"T2_prePB_to_PB","chr12-54673792-54674061",0.38565731745723,"GTSF1","protein_coding",200325,"distal","turquoise"
"T2_prePB_to_PB","chr16-57481240-57481510",0.338385648933192,"CCL22","protein_coding",122603.5,"distal","yellow"
"T2_prePB_to_PB","chr16-57481240-57481510",0.338385648933192,"CCL17","protein_coding",76608.5,"distal","yellow"
"T2_prePB_to_PB","chr4-103265814-103266169",0.27911393767917,"CENPE","protein_coding",67583,"distal","turquoise"
"T2_prePB_to_PB","chr17-43045623-43045911",0.389831828268253,"CCR10","protein_coding",361850.5,"distal","blue"
"T2_prePB_to_PB","chr7-23053630-23053973",0.271372010598359,"IL6","protein_coding",327918,"distal","brown"
"T2_prePB_to_PB","chr1-1710301-1710598",0.384190110268042,"TAS1R3","protein_coding",379136,"distal","blue"
"T2_prePB_to_PB","chr5-176831402-176831668",0.345913312304116,"NOP16","protein_coding",442560.5,"distal","turquoise"
"T2_prePB_to_PB","chr19-55628989-55629292",0.346933607680246,"UBE2S","protein_coding",221364,"distal","turquoise"
"T2_prePB_to_PB","chr12-6665099-6665403",0.269200722658067,"GAPDH","protein_coding",131324.5,"distal","turquoise"
"T2_prePB_to_PB","chr12-6665099-6665403",0.269200722658067,"RP5-940J5.9","antisense",126881.5,"distal","turquoise"
"T2_prePB_to_PB","chr12-6665099-6665403",0.269200722658067,"PTMS","protein_coding",100264.5,"distal","turquoise"
"T2_prePB_to_PB","chr12-6665099-6665403",0.269200722658067,"LAG3","protein_coding",107260.5,"distal","blue"
"T2_prePB_to_PB","chr12-6665099-6665403",0.269200722658067,"GNB3","protein_coding",174702.5,"distal","blue"
"T2_prePB_to_PB","chr12-6665099-6665403",0.269200722658067,"TPI1","protein_coding",201867.5,"distal","turquoise"
"T2_prePB_to_PB","chr19-48867212-48867490",0.332550811961107,"BAX","protein_coding",87463.5,"distal","turquoise"
"T2_prePB_to_PB","chr12-26985970-26986247",0.339590550716558,"STK38L","protein_coding",257859,"distal","turquoise"
"T2_prePB_to_PB","chr12-26985970-26986247",0.339590550716558,"ARNTL2","protein_coding",346745,"distal","turquoise"
"T2_prePB_to_PB","chr19-49588452-49588747",0.276816256107573,"PRMT1","protein_coding",87186,"distal","turquoise"
"T2_prePB_to_PB","chr19-49588452-49588747",0.276816256107573,"ATF5","protein_coding",340102,"distal","turquoise"
"T2_prePB_to_PB","chr5-10288719-10289072",0.895299057882864,"CCT5","protein_coding",38975,"proximal","turquoise"
"T2_prePB_to_PB","chr22-20004359-20004631",0.373425151616371,"RANBP1","protein_coding",111442.5,"distal","turquoise"
"T2_prePB_to_PB","chr13-41238891-41239177",0.561496111245754,"RGCC","protein_coding",218524.5,"distal","blue"
"T2_prePB_to_PB","chr22-39268247-39268593",0.437502757401539,"APOBEC3B","protein_coding",286073.5,"distal","turquoise"
"T2_prePB_to_PB","chr12-27676901-27677182",0.29687188744305,"STK38L","protein_coding",433074,"distal","turquoise"
"T2_prePB_to_PB","chr12-27676901-27677182",0.29687188744305,"ARNTL2","protein_coding",344188,"distal","turquoise"
"T2_prePB_to_PB","chr5-157078662-157078933",0.392747541712521,"TIMD4","protein_coding",115543,"distal","blue"
"T2_prePB_to_PB","chr17-28705786-28706059",0.322448933510848,"TMEM97","protein_coding",386828,"distal","turquoise"
"T2_prePB_to_PB","chr17-28705786-28706059",0.322448933510848,"UNC119","protein_coding",153255,"distal","brown"
"T2_prePB_to_PB","chr2-8818869-8819129",0.396920385140909,"ID2","protein_coding",140154.5,"distal","turquoise"
"T2_prePB_to_PB","chr2-70056616-70056868",0.306495577974201,"SNRPG","protein_coding",237028.5,"distal","turquoise"
"T2_prePB_to_PB","chr19-50380634-50380905",0.361183727895231,"ATF5","protein_coding",452068,"distal","turquoise"
"T2_prePB_to_PB","chr19-50380634-50380905",0.361183727895231,"SPIB","protein_coding",38168,"proximal","yellow"
"T2_prePB_to_PB","chr7-100895529-100895800",0.280234819338403,"RP11-132A1.4","antisense",412681,"distal","turquoise"
"T2_prePB_to_PB","chr5-176737788-176738072",0.548867323401262,"NOP16","protein_coding",348955.5,"distal","turquoise"
"T2_prePB_to_PB","chr1-154377606-154377863",0.434016057890627,"RAB13","protein_coding",391377,"distal","yellow"
"T2_prePB_to_PB","chr1-154377606-154377863",0.434016057890627,"TPM3","protein_coding",183087,"distal","turquoise"
"T2_prePB_to_PB","chr16-87736029-87736303",0.468300954004214,"SLC7A5","protein_coding",133321.5,"distal","turquoise"
"T2_prePB_to_PB","chr1-156252428-156252694",0.277910764147082,"SYT11","protein_coding",393052.5,"distal","turquoise"
"T2_prePB_to_PB","chr1-156252428-156252694",0.277910764147082,"LMNA","protein_coding",169988.5,"distal","turquoise"
"T2_prePB_to_PB","chr1-156252428-156252694",0.277910764147082,"GPATCH4","protein_coding",348934.5,"distal","turquoise"
"T2_prePB_to_PB","chr1-156252428-156252694",0.277910764147082,"RP11-284F21.10","antisense",392325.5,"distal","blue"
"T2_prePB_to_PB","chr6-43214775-43215226",0.276815659988135,"RP3-475N16.1","antisense",274637,"distal","brown"
"T2_prePB_to_PB","chr15-90931064-90931680",0.299030231414913,"PRC1","protein_coding",64256.5,"distal","turquoise"
"T2_prePB_to_PB","chr6-31763663-31763965",0.375214395295425,"LTA","protein_coding",191760.5,"distal","yellow"
"T2_prePB_to_PB","chr6-31763663-31763965",0.375214395295425,"TNF","protein_coding",188247.5,"distal","yellow"
"T2_prePB_to_PB","chr6-31763663-31763965",0.375214395295425,"LTB","protein_coding",181292.5,"distal","brown"
"T2_prePB_to_PB","chr6-31763663-31763965",0.375214395295425,"AIF1","protein_coding",148630.5,"distal","turquoise"
"T2_prePB_to_PB","chr6-31763663-31763965",0.375214395295425,"LSM2","protein_coding",43169.5,"proximal","turquoise"
"T2_prePB_to_PB","chr6-31763663-31763965",0.375214395295425,"HSPA1A","protein_coding",51649.5,"distal","turquoise"
"T2_prePB_to_PB","chr11-118901493-118901760",0.277378337646146,"CXCR5","protein_coding",17861,"proximal","brown"
"T2_prePB_to_PB","chr1-201951723-201951981",0.554846012910919,"PHLDA3","protein_coding",482615.5,"distal","turquoise"
"T2_prePB_to_PB","chr7-151329140-151329404",0.556969279271442,"NUB1","protein_coding",12426.5,"proximal","blue"
"T2_prePB_to_PB","chr15-74666587-74666882",0.25342431688001,"UBL7-AS1","antisense",205470,"distal","turquoise"
"T2_prePB_to_PB","chr1-203268377-203268636",0.663393426786048,"PCAT6","antisense",457553,"distal","blue"
"T2_prePB_to_PB","chr6-2932298-2932603",0.508163683866261,"SERPINB1","protein_coding",90445,"distal","turquoise"
"T2_prePB_to_PB","chr6-2932298-2932603",0.508163683866261,"SERPINB9","protein_coding",29171,"proximal","turquoise"
"T2_prePB_to_PB","chr6-2932298-2932603",0.508163683866261,"TUBB2A","protein_coding",225075,"distal","turquoise"
"T2_prePB_to_PB","chr2-27632423-27632684",0.326970148424937,"PPM1G","protein_coding",222867,"distal","turquoise"
"T2_prePB_to_PB","chr6-33378042-33378316",0.3250313695122,"HLA-DMB","protein_coding",437109.5,"distal","brown"
"T2_prePB_to_PB","chr6-33378042-33378316",0.3250313695122,"KIFC1","protein_coding",13356.5,"proximal","turquoise"
"T2_prePB_to_PB","chr12-6833129-6833400",0.339948931240466,"GAPDH","protein_coding",299338,"distal","turquoise"
"T2_prePB_to_PB","chr12-6833129-6833400",0.339948931240466,"RP5-940J5.9","antisense",294895,"distal","turquoise"
"T2_prePB_to_PB","chr12-6833129-6833400",0.339948931240466,"PTMS","protein_coding",67749,"distal","turquoise"
"T2_prePB_to_PB","chr12-6833129-6833400",0.339948931240466,"LAG3","protein_coding",60753,"distal","blue"
"T2_prePB_to_PB","chr12-6833129-6833400",0.339948931240466,"GNB3","protein_coding",6689,"proximal","blue"
"T2_prePB_to_PB","chr12-6833129-6833400",0.339948931240466,"TPI1","protein_coding",33854,"proximal","turquoise"
"T2_prePB_to_PB","chr19-45909639-45909897",0.320355888642875,"FOSB","protein_coding",441773.5,"distal","brown"
"T2_prePB_to_PB","chr19-45909639-45909897",0.320355888642875,"VASP","protein_coding",403189.5,"distal","turquoise"
"T2_prePB_to_PB","chr1-36234954-36235248",0.322837819969347,"CLSPN","protein_coding",465134.5,"distal","turquoise"
"T2_prePB_to_PB","chr15-63481345-63481817",0.345033514710262,"LACTB","protein_coding",359781.5,"distal","yellow"
"T2_prePB_to_PB","chr7-152133755-152134031",0.466504054081429,"PRKAG2-AS1","antisense",256851.5,"distal","turquoise"
"T2_prePB_to_PB","chr1-26606363-26606648",0.370694825363341,"CD52","protein_coding",288549,"distal","brown"
"T2_prePB_to_PB","chr1-26606363-26606648",0.370694825363341,"HMGN2","protein_coding",134056,"distal","turquoise"
"T2_prePB_to_PB","chr1-202896098-202896490",0.288448460039464,"PCAT6","antisense",85340.5,"distal","blue"
"T2_prePB_to_PB","chr5-176513865-176514205",0.3283818786405,"NOP16","protein_coding",125060.5,"distal","turquoise"
"T2_prePB_to_PB","chr2-27712529-27712786",0.315450826709721,"PPM1G","protein_coding",302971,"distal","turquoise"
"T2_prePB_to_PB","chr16-56459381-56459666",0.403436316637368,"MT2A","protein_coding",148675,"distal","turquoise"
"T2_prePB_to_PB","chr16-56459381-56459666",0.403436316637368,"MT1E","protein_coding",165951,"distal","turquoise"
"T2_prePB_to_PB","chr16-56459381-56459666",0.403436316637368,"MT1G","protein_coding",208541,"distal","turquoise"
"T2_prePB_to_PB","chr16-56459381-56459666",0.403436316637368,"MT1H","protein_coding",210290,"distal","turquoise"
"T2_prePB_to_PB","chr16-56459381-56459666",0.403436316637368,"MT1X","protein_coding",222900,"distal","turquoise"
"T2_prePB_to_PB","chr10-101418983-101419254",0.321848820681341,"NPM3","protein_coding",364294,"distal","turquoise"
"T2_prePB_to_PB","chr1-160068803-160069102",0.409886447016974,"PEA15","protein_coding",136384,"distal","yellow"
"T2_prePB_to_PB","chr12-13154342-13154658",0.596673630510898,"EMP1","protein_coding",42215.5,"proximal","turquoise"
"T2_prePB_to_PB","chr6-27440721-27441009",0.293984430613712,"HIST1H2BJ","protein_coding",308115.5,"distal","turquoise"
"T2_prePB_to_PB","chr6-27440721-27441009",0.293984430613712,"HIST1H2BK","protein_coding",294067.5,"distal","blue"
"T2_prePB_to_PB","chr6-27440721-27441009",0.293984430613712,"HIST1H1B","protein_coding",426663.5,"distal","turquoise"
"T2_prePB_to_PB","chr1-154974516-154974836",0.395105587452703,"CKS1B","protein_coding",23.5,"promoter","turquoise"
"T2_prePB_to_PB","chr12-92539838-92540195",0.359029986382582,"RP11-511B23.1","lincRNA",459201,"distal","brown"
"T2_prePB_to_PB","chr3-122512505-122513018",0.353024179025919,"CD86","protein_coding",457396,"distal","turquoise"
"T2_prePB_to_PB","chr19-680331-680604",0.43955244428619,"KISS1R","protein_coding",236819,"distal","turquoise"
"T2_prePB_to_PB","chr19-680331-680604",0.43955244428619,"CNN2","protein_coding",346113,"distal","turquoise"
"T2_prePB_to_PB","chr1-154580498-154580781",0.381425631909939,"TPM3","protein_coding",385992,"distal","turquoise"
"T2_prePB_to_PB","chr1-154580498-154580781",0.381425631909939,"CKS1B","protein_coding",394013,"distal","turquoise"
"T2_prePB_to_PB","chr7-22893462-22893725",0.462376479685864,"IL6","protein_coding",167710,"distal","brown"
"T2_prePB_to_PB","chr17-235910-236203",0.62313190448419,"FAM101B","protein_coding",209882,"distal","turquoise"
"T2_prePB_to_PB","chr1-43824391-43824671",0.302710129597364,"CDC20","protein_coding",465576.5,"distal","turquoise"
"T2_prePB_to_PB","chr15-43425539-43425948",0.34312767753475,"WDR76","protein_coding",401219,"distal","turquoise"
"T2_prePB_to_PB","chr7-16793114-16793398",0.42735566462402,"BZW2","protein_coding",147125.5,"distal","turquoise"
"T2_prePB_to_PB","chr19-45621910-45622188",0.482175930428728,"CD3EAP","protein_coding",215840.5,"distal","turquoise"
"T2_prePB_to_PB","chr19-45621910-45622188",0.482175930428728,"FOSB","protein_coding",154054.5,"distal","brown"
"T2_prePB_to_PB","chr19-45621910-45622188",0.482175930428728,"VASP","protein_coding",115470.5,"distal","turquoise"
"T2_prePB_to_PB","chr3-186857175-186857556",0.266844171103582,"DGKG","protein_coding",495129,"distal","yellow"
"T2_prePB_to_PB","chr17-5095107-5095401",0.291749646924269,"CXCL16","protein_coding",355332.5,"distal","brown"
"T2_prePB_to_PB","chr17-5095107-5095401",0.291749646924269,"PFN1","protein_coding",146193.5,"distal","turquoise"
"T2_prePB_to_PB","chr17-5095107-5095401",0.291749646924269,"AC109333.10","antisense",75161.5,"distal","blue"
"T2_prePB_to_PB","chr17-5095107-5095401",0.291749646924269,"CTC-524C5.2","antisense",337621.5,"distal","turquoise"
"T2_prePB_to_PB","chr17-5095107-5095401",0.291749646924269,"C1QBP","protein_coding",353575.5,"distal","turquoise"
"T2_prePB_to_PB","chr22-37373479-37373787",0.338124845563589,"IL2RB","protein_coding",198579.5,"distal","turquoise"
"T2_prePB_to_PB","chr22-37373479-37373787",0.338124845563589,"LGALS1","protein_coding",301974.5,"distal","turquoise"
"T2_prePB_to_PB","chr22-37373479-37373787",0.338124845563589,"H1F0","protein_coding",431459.5,"distal","blue"
"T2_prePB_to_PB","chr8-23020801-23021237",0.429390928529221,"RP11-875O11.1","antisense",1684.5,"promoter","blue"
"T2_prePB_to_PB","chr4-83350551-83350811",0.285722358374202,"PLAC8","protein_coding",213606.5,"distal","brown"
"T2_prePB_to_PB","chr12-8395989-8396248",0.391053316701773,"AICDA","protein_coding",216752,"distal","yellow"
"T2_prePB_to_PB","chr17-74733777-74734039",0.272344708522579,"FDXR","protein_coding",139122.5,"distal","turquoise"
"T2_prePB_to_PB","chr17-74733777-74734039",0.272344708522579,"HN1","protein_coding",434372.5,"distal","turquoise"
"T2_prePB_to_PB","chr7-94139373-94139665",0.420731645098867,"GNG11","protein_coding",217820.5,"distal","yellow"
"T2_prePB_to_PB","chr7-94139373-94139665",0.420731645098867,"COL1A2","protein_coding",255041.5,"distal","blue"
"T2_prePB_to_PB","chr2-173292452-173292740",1.15954786732089,"CDCA7","protein_coding",62223.5,"distal","turquoise"
"T2_prePB_to_PB","chr2-74426189-74426462",0.28101253792465,"DGUOK-AS1","antisense",444885,"distal","turquoise"
